0d7e8313293dffaf87eef0f2,fd5f0000204a005792d9faff,f7626221658365c0bacffdf8,ff75173e39392c2727f6f4f4,f9f8edc4e3cb6a9c78fff1bc,480032df0054ff8b6affd2bb,ffa258fff7c2a02a634b125c,00354500454a3c6562ed6363,90aeffcefc8660efb8f9f7f7,6900ff9951ffffd700faf7ff,203541374955f62a66ffd933,f4f9f4c4e3cb8aae92616161,333366ff5f5ff9e75ef0f0f0,fbffa874dac620c1bd33354a,092a35658525cfee91f8eeb4,92e6e6fff9afd65d7a524c84,bad7dfffe2e2f6f6f699ddcc,283149404b6900818adbedf3,fff9e0f1c550ff6600ce2525,32364360647093defff7f7f7,5ba19bfceaeaf5d9d9fbead1,404b69283149f73859f3ecc8,eeeeeeff7100be3030222222,eaafafa2738c645c84427996,e9faddb8e4c93f546842291c,a8e6cffdffabffd3b6ffaaa5,e7759affa35fba78cd755da3,062743113a5dc4ffddf9f9f9,ef7b7bfcf3cac4eada919190,feffdfdde0ab97cba9668ba4,062743113a5dff7a8af9f9f9,fce8aa97de9508c299571179,0833580f4471fc3c3cf6f6f6,ffd3adffa96a00558515005d,f2f2f0ff5e3a2c365d272e4f,feeb974fb783409d9b034561,f8b195f67280c06c84355c7d,0900890060ca91cefffcdc74,294a660b3846ffbbbbfcd2c2,240041900048ff4057ff8260,
eff0f474dbef0074e4264e86,f8d5f058d5d341a4c33f4b83,fff1bc7dc3836a9c78446e5c,002bdc2f4bff00a6e7ffe37f,232931393e464ecca3eeeeee,f6ec66fadc6df97272f65454,70228396207176b39dfdb44b,faffb8c5f0a435b0ab226b80,f8b595f67280c06c846c5b7c,448ef675c2f665daf7ffe981,e4eddb307672144d531a3c40,ff4d4dff8364fdb87dffe8d5,fafaf600fff000d1ff3d6cb9,1c1124684656de774eb7e1b5,1c1124693e5274b49ba7d7c5,8ea6b4e7eff3ff8f56984a59,45eba521aba51d566e163a5f,011f3f0960bd429ffdfef2bf,ff6107e9290fc40018292725,f7f7f7ff570c606470323643,84b9effbe4c9ff5d5d952e4b,78fee04bc2c53b9a9cfef4a9,ecf0f133cccc2980b92c3e50,ffb6b9fae3d9bbded661c0bf,edfeadd9f489bdcf88d95858,ff6138ffff9dbeeb9f79bd8f,394a517fa99bfbf2d5fdc57b,283149404b69f73859dbedf3,fbfae1cef0b964a36fffe121,f56a47b32c50681a1e0a0944,f8f9fcc00000de3c3cf7b32d,ffe6ebffcdcd6a65d81d2786,28544bacbd86ffd6a0ffa06f,6c567bc06c84f67280f8b195,fffb9797ffcf2fe1d638c6bd,e7f5f2f9c7cf12776f0f4137,375a7f4d7cae6a99cbfcfa70,360982b72a67ff9797fde8cb,3232328559a56db193f4e5c2,e9528023b1a5ffdd7ef3f3f3,
22559cf27370fa9856ede862,abedd846cdcf0081c648466d,fae3e3b7b7b71370833d0240,11cbd7c6f1e7f0fff3fa4659,fda403e8751ac513508a1253,a7efe97fdfd4fbe1b6fbac91,032a332559654c6f7bf1d18a,faa9e0f8b3ebeaa3fcfce4b0,fbf0f0dfd3d3b8b0b07c7575,ff6d244e413b857671e2ded3,f4eec0aed09e61b2927e6752,c7f3fffdc7ffffdcf5f2f4c3,f6efb435c2bd2796cb3379e4,00204a00579200bbf0fdb44b,f12b6bff467efd94b4f6c7c7,f6ffcdbcffa86ba0834f323b,00204a00579200bbf0d9faff,fcfcfc83ffe6ff5f5f2c2c2c,e4eddb307672144d531a3c40,ececebf9a82807617d2e383f,ff6464ff8264ffaa64fff5a5,f9f8eb76b39d155263f0b917,fffcefd2ebcdff7f5b393939,6b0848a40a3cec610affc300,0278ae51adcfa5ecd7e8ffc1,70d4b4ffebb7bbbbbbaaaaaa,ec7700d65f00c04d00efefef,3a0088930077e61c5dffbd39,194769f6f6e9d7eef2f2855e,0e957704deadf1efb9fbfae1,970747fef4e81989ac283e56,fdfdebf9ce0000818a09194f,0f305700587a008891e7e7de,9f609cea8f79e4d183f8f1e5,283149404b69da0463dbedf3,f4e8c1a0c1b8726a95351f39,ffb6b9fae3d9bbded661c0bf,ecfafb81cbc84aa6b5d6c481,5628b4d80e70e7455ff7b236,f4f4f465eeb7ff5722474744,
232855215b635fcc9caaffc7,4a772fffdd00fa9e05a7095c,ffa3ac00043c005d6c00c9b1,26596122706676a665ffdd5c,17139cdd3e3effe5e1f2f2f2,ff7777fff195fcffbff5e9ff,ebebebfec1005280783e615b,33364484577cc65f63f6e1b8,fdfdfde1eb71ecab69e36161,f2d1a8ebebeb669b7c557669,8e1d41dbbf0dffcd19ffefb4,111f4df2f4f7e43a19020205,fcf9f4ffc97cea7659c1c1c1,5f4444af3264ff63b5ffbbbb,bc5148fef8e67bcecc3090a1,e7e6e1f7f6e7c1c0b9537791,faf4d0c14545ea4c4c703b3b,ecfeff00b7c21284944ef037,d0ef84f4d143fda831de561c,fffbccfd2e2ecf1b1b900d0d,248888e6e6e6e7475ef0d879,e1ffcfcfcbf1bab5f64d3664,08085ea2ef44fff07ae8fcf6,f6c667b30753280f34bff4ed,ffe6ebffcdcd6a65d81d2786,ffdd9358dada1ca2bb005e7c,fffde1fef778fba7467f7f7f,3932324d45458d6262ed8d8d,a9eca2f5ffcbffe3b0f5c8bd,36626a588d9c73b1c1f1d18a,21157224bddff4f4f4fffdbb,f7f2c1f0ca6d48ba95403321,282d4f23103aa0204cff6c00,ffc7c7ffe2e2f6f6f68785a2,f2e8c6f5841abb002903002c,096c470b8457eac100f8f1d0,21157248c0d3dededeffe578,3e333ffc4442f0e19ef2f2f2,c6de412d6e7e153b44071c21,f6490d0002491dced8faf9f0,
071a5208697217b978a7ff83,363636dc2f2fff894cf8f8f8,fcf9f9f1f864bceb3c7cbd1e,00000086003ce41f7bff8ba0,e0fcffbde4f4404969ff7f50,faffb8c5f0a435b0ab226b80,6c567bc06c84f67280f8b195,a1d9ffca82f8ed93cbf2bbbb,7344884926459febebfafcdb,ff895dd5eeff78bbe61b435d,30293950595ce99b9bffd8d8,1ffffffffde1ff9d76ff4273,212125239d60a3de83f7f39a,fafafaffe9e3c4c1e07c73e6,00204a00579200bbf0d9faff,624464d02e77fed6befffee6,fbfbfbb9e1dcf38181756c83,3f52e3f6f6f6efe891f12d2d,323232295f4e6db193f4e5c2,fbfbfbfff1c178b7bb808b97,dffcb5b7f5deadd1fc9870fc,161d6e1160aa9bb4dae9d2b3,33425b87dfd638817af9f8eb,feff89ff9f68f85959ac005d,0881a3fffdfbfde9dfffd6a4,f67280c06c846c5b7b355c7d,fff5dbe1addcc238b5810075,1b3c680074e400b8c0e9ffb2,393e465c636ef96d00f2f2f2,f9f8ebffe1b67a9eb1415865,d1f386eda045df654acc376d,34374c2c2e3eee2b47f6f6f6,f5e1daf1f1f140a798476269,37474f607d8b90a4aef7b633,ffbdd4ffe5b9ffc77fff5c5c,f759403342523648573dc7be,dddddd113c4a265a5c3f7b70,ececec3e3e3eee046cfcac0c,f54d42ff8356ffcd00f5f5f5,b0dedbe3f3f7fc6e5e583131,
f4f9f4c4e3cb8aae92616161,fbf7f7f1e9e3ee712bdc4712,f3ecc878c2c33f66990d1b4c,cbf078f8f398f1b963e46161,f9f9f9ded5c4ef7e56305973,8e3343ec9454f1f08ac6cd78,fcfcfc0fc9e73186b24756ca,e9007f7cdfffd5fffbfcffc8,fafcd6259f6c1e6b7f140303,3e4377fd367ef1f2f3ff9900,f9fbfca0dbdb56a7a7fcea90,00345902809002c39afce38a,d5f7ff494b67ff006cecebff,00649f01aac100dbe797ecc5,453246f86254b04d5dffd05b,f0f0f043dde6364f6bfc5185,f5e1daf1f1f140a798476268,085f6349beb7fccf4def255f,4a2c2cd3504affdc76fefea4,a13939e75151fcc88ac2c57f,f1f4f65ac8d8597fca2552ac,f5fac8aee8e68bcfcc539092,9b5d73b0757cc38b8bfff1c5,66bfbfeaf6f6fcfefef76b8a,f8eeb4cfee91658525092a35,f5f5f501ecd54586ff32424a,283e561989ace8f1f5ffde25,f7f7f84eeaf6c82586291f71,155263ff6f3cff9a3cffc93c,f5eeeeea21a2af05aa171313,f60c86f9f6d8a5bfdd2e89ba,657dc4838ed9ece8e5f59292,682666cf0a2ce73e51ffce00,393939849561eed690ecefd8,d4a5a5ffecdaf9ffeaa6d0e4,97124bdc4444f5a855f4e557,143a526e828acde3ebe3eff3,432160ff7a5a50e3c2fcf4d9,faf8d7acc6aa71a0a577628c,a1eafbfdfdfdffcef3cabbe9,
fff4c9c7e78b81ae64709053,ffe0371dcd9f088c6f23033c,ff395e8fecc86f6f6f4a4a4a,0002490f4392ff5151ff8b8b,f6f6f6d6e4f01e56a0163172,ff007bff5757ff8585ffebeb,f5f5f5ecececfacc2e27b1be,d5def58594e46643b5430f58,bff4ed280f34b30753f6c667,1fad9fcd3131ab1212f6c667,fc00a3b30c7b780662e3f6f5,461b936a3cbc8253d7f78f1e,eeeeeefcc31494ac3c295ba7,ff008e124e960d8abcdaeaf6,ffdaa96fa3a95f72b260366f,71397c91519dc582d5ffdf5a,ffffc1ffd2a5ffa8b8d988bc,626eef09a8fa41c5d3fffa9d,581845900c3fc70039ff5733,4a333398d083bcfcc9f2feca,e3d9ca95a792596c68403f48,c84361e78775abcdcbebe59b,6a0000935656c4f0c5f1fff1,7d156db94e8ad87ca1ffd7f1,dffcb5b7f5deadd1fc9870fc,363333272121e16428f6e9e9,feffeaa3de832eb872ff5d6e,f5feffbde4f4404969dc552c,f03861fef2f2f5d97ee8b844,39065a6a05729a0f98ea0599,626060928b8bdadbc0e7e9de,27296d5e63b6a393ebf5c7f7,ffbc2c86b86b4d4d4dececec,f7f7f7f5b553854836000000,dff4f3dde7f2b9bbdf878ecd,dce8baf3d179f09872f46060,f1e290f677c19b3284690074,f2f9f1388e3c8bc34addeedf,6c5070df6a6af6f6e3c2dbc1,0e2431fc3a52f9b248e8d5b7,
f8ed86a5e9db2ca4bf415b90,a6e4e7f9f9f9ebcbae8f8787,e9e2d0ea9085d45d796e5773,a1d9ffca82f8ed93cbf2bbbb,ffed8fa7d46f3597683c3352,6c567bc06c84f67280f8b195,c4aff0fffeec64d7d65782bb,ffe495ffc97b44558fe6f7f7,dd105e46466e8787a3bdbdd7,feff9a6fe8c885fedeb7abfb,ca498c8b2f8ab08fbbf6d5d5,ffe3b7840404cb0101ffaf00,ffdd83e3f8ff28cc9ea6ed8e,fcefeefccde2fc5c9cc5e3f6,588c73f2e394f2ae72d96459,3b09445f1854a12559f1bbd5,ffed78feffeaaddce4586b8f,f2fcfcbdf1f68fbaf30245a3,f7f09bff5200971549470031,e2eff165799b555273e23e57,222831393e46f96d00f2f2f2,22eaaab31e6fee5a5affb174,f1f6f59ef4e612cc946088bb,c02727f4806dffffd3f3f2b4,e9e9e5d4d6c89a9b9452524e,324e7b86a6df5068a9f8f8f8,434343a64452f7c873f8f8f8,ef6c35161c2e2bb3c0faf7f2,9ffbfba100ffdb97ffffb6ff,0000001a8b9db2d430fff5f5,4e1e1ee63870fbe6a258e481,ffeed0f79f24e200497c064d,f0bebe5ea3a63a718cffffdf,19215ef7e6b5fa67ab80185f,f5e1daf1f1f140a798476268,303481d6e6f2f5f5f5fff200,e5f9bda0e4187fb414525050,f9c4ac626f92474168272637,070739521477c327abe1e099,a9eee6fefaecf38181625772,
e3e8f8c0c5cd3e588f203562,464545fb5660f98e90f0f3b0,0b526903051e978d58eae1e1,8e9fe66acafc6ce6dddbf094,2d5c7ffff1a8ff8f56984a59,feceabff847ceb4a5f2a363b,fffbe0fce38a2994b2444f5a,fdfce0f0eeb1dad773b1ad25,3c1b1fb21e4be2bf81f6e1b5,314a5252686aacbdc5ffded5,f8f8f8c246c691157e65195e,062121181810e4dcadeeeeee,f5fac8aee8e68bcfcc539092,f67280c06c846c5b7b355c7d,e1f5f26bc5d25a5d9d390050,18587afc624dfca7a7ffd6d6,3434348e8b82e9dcbef3f3f3,f7f39aa3de8338817a346473,970747fef4e813445a446878,331621cc085ede7d48eeca98,f8fcfbc9fdd779d1c36892d5,f2f7ff0b409c10316bfdbe34,ac0c0ca7d82ef5f883fbfadf,f8f5e4f973000e304710828c,dbdbeb7577cd080957ff6d02,1684a709a599f6ec72f6f6f6,6a759b21273db9d4f1f1f6f8,2e3b3e50666bf9b8befd6378,dcedc2ffd3b5ffaaa6ff8c94,f1e58a4c537471647cd0f0f7,222222045757044343e4e4e4,3f3038fdf6fafdaed8f361af,466551368c727ecba1e7eed2,f1684e85c8ddd3e0e2e9f6f5,e8f79a49d2923b445b383746,f9f9f9efe94b9f1861631357,f48fb1f06292ad1457880e4f,fcf4d98ed2c900aaa0d55b3e,560764bb8fa9d8cbbbeeeeee,fc345c49beb7afffdfeafff7,
1b4b36538f6aaebd77e0e7f1,2a363bcf4647f5d061f8f6f6,33425b3498dbfcc29aecf0f1,1d3e53254b62476d7c77abb7,fbfbfbb1d056e0ff59ffa33e,22213d4e318824babceaef9b,f4e1e1f98903c627274c3232,1c1124693e52badf96f7ffcd,7eb19f0c8282ef9037edddbd,3038412e4750f6c90ef7f7f7,fffdeff1f1f1e70000c50000,8aacff626fe66d42c7e85b48,eeeeeeea92153a4750303841,45171df03861ff847cfecea8,fffceaa5f2e78983f33a0077,d8dfe271adb5176d810d3446,432c5153547454a4afecbc55,f9f3e6e2dcd5e8aa8c5e616a,ffecbaff8d68a10054001f52,0730592866ab5fbdc5d8d95c,ffdedef7f3cec5ecbe4797b1,3e3e3e40555968868cededed,fc8a15f6f6f61ee494009378,febfb3e1396c96d38cd0f9b1,d3d6db3a4750303841be3144,c2faf1f6f6f6dfeff0295e6a,eae7edb793e6646ecb3532a7,ff6a389ed0e05c868e19483f,fffb85ffd464fa5b755a3662,205d67639a67d8ebb5d9bf77,f5f7fa5be7c44fc1e97a57d1,ff520000335504536cadaca7,defcf9cadefcc3bef0cca8e9,31588a638ccc90b2e4eacf79,2f1b419f1e49fecd51f2f2f2,11cbd79feed1fff6a2f60c86,99f0cac9fdd7fdffe78c7676,1516801c44ac375fc0f1fea4,d2d4d67d8df65a4db2ff771b,b9f9ffdafdfff7e590f5cd6d,
